# duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7
1.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.081555,0.000000,-0.000000,7.998281,-18.714909,17.203652,-7.227230,1.153914,0.209833,-0.000000,0.000000,2.241671,-3.284837,2.116233,-0.658135,0.077975,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.308176,-0.650825,-0.780450,1.261720,-0.269102,-0.779913,0.668860,-0.156152,1.105972,0.493123,-0.541343,-0.634595,1.354253,-1.238138,0.547744,-0.091238,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.474715,0.319086,0.564027,-1.450739,3.358432,-3.451084,1.551992,-0.258101,0.542716,-0.750034,0.254559,0.279701,-0.279086,0.332167,-0.195559,0.038501,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.469848,0.253112,-0.437472,-0.367525,-0.205918,0.969350,-0.679396,0.150221,0.546559,0.742625,0.169643,-0.191964,-0.247908,0.220009,-0.073813,0.010360,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.301544,-0.681427,0.631432,1.930817,-7.710605,10.386221,-5.833447,1.165150,1.104747,-0.468533,-0.522977,0.183165,0.605337,-1.009739,0.667138,-0.153849,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
